ep_number,video_id,video_url,title,speaker,subtitle_mode,lang,txt_path
1202,bF9_2p2Jum4,https://www.youtube.com/watch?v=bF9_2p2Jum4,"#natureza #roça #jesus #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1202 - #natureza #roça #jesus #deustemumapalavrapravoce {O Extensionista}.txt"
1203,HjKaGAgEtxU,https://www.youtube.com/watch?v=HjKaGAgEtxU,"#roça #estados #brasil","O Extensionista",auto,pt,"downloads/oextensionista/#1203 - #roça #estados #brasil {O Extensionista}.txt"
1204,W9Q55hxq8zU,https://www.youtube.com/watch?v=W9Q55hxq8zU,"#gatos #gato #animals","O Extensionista",auto,pt,"downloads/oextensionista/#1204 - #gatos #gato #animals {O Extensionista}.txt"
1205,7t3d6WVrfSU,https://www.youtube.com/watch?v=7t3d6WVrfSU,"#motivação #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1205 - #motivação #roça #colono {O Extensionista}.txt"
1206,Q1u0X7z3mzg,https://www.youtube.com/watch?v=Q1u0X7z3mzg,"#roça #agricultura #trator","O Extensionista",auto,pt,"downloads/oextensionista/#1206 - #roça #agricultura #trator {O Extensionista}.txt"
1207,FU53rOpn9I4,https://www.youtube.com/watch?v=FU53rOpn9I4,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1207 - #roça #colono #agricultura {O Extensionista}.txt"
1208,EHAbXFwRqp0,https://www.youtube.com/watch?v=EHAbXFwRqp0,"#roça #colono #caminhada","O Extensionista",auto,pt,"downloads/oextensionista/#1208 - #roça #colono #caminhada {O Extensionista}.txt"
1209,uO33oc_ukHw,https://www.youtube.com/watch?v=uO33oc_ukHw,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1209 - #roça #colono #agricultura {O Extensionista}.txt"
1210,isSd0Y6Hh6c,https://www.youtube.com/watch?v=isSd0Y6Hh6c,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1210 - #roça #colono #agricultura {O Extensionista}.txt"
1211,f8hS11-k5qA,https://www.youtube.com/watch?v=f8hS11-k5qA,"#caminhada #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1211 - #caminhada #colono {O Extensionista}.txt"
1212,fQfPZhx_qXc,https://www.youtube.com/watch?v=fQfPZhx_qXc,"#roça #colono #agudo #caminhada","O Extensionista",auto,pt,"downloads/oextensionista/#1212 - #roça #colono #agudo #caminhada {O Extensionista}.txt"
1213,KosGIOiLB6I,https://www.youtube.com/watch?v=KosGIOiLB6I,"Tomada de Potência (TDP) nos tratores agrícolas #trator #masseyferguson #tratoresagricolas","O Extensionista",auto,pt,"downloads/oextensionista/#1213 - Tomada de Potência (TDP) nos tratores agrícolas #trator #masseyferguson #tratoresagricolas {O Extensionista}.txt"
1214,VPegoOLe6N0,https://www.youtube.com/watch?v=VPegoOLe6N0,"#motivação #roça #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1214 - #motivação #roça #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1215,DNoAzUe5d1Q,https://www.youtube.com/watch?v=DNoAzUe5d1Q,"#jesus #motivação #roça #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1215 - #jesus #motivação #roça #oração {O Extensionista}.txt"
1216,LsuORBgP3YY,https://www.youtube.com/watch?v=LsuORBgP3YY,"E nem é meme #memes #trabalho #extensãorural #reconhecimento","O Extensionista",auto,pt,"downloads/oextensionista/#1216 - E nem é meme #memes #trabalho #extensãorural #reconhecimento {O Extensionista}.txt"
1217,89J9Aljqauw,https://www.youtube.com/watch?v=89J9Aljqauw,"#jesus #motivação #oração","O Extensionista",auto,pt,"downloads/oextensionista/#1217 - #jesus #motivação #oração {O Extensionista}.txt"
1218,BKzcoertQBs,https://www.youtube.com/watch?v=BKzcoertQBs,"#roça #colono #pecuaria #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1218 - #roça #colono #pecuaria #agro {O Extensionista}.txt"
1219,SYub1-E54JA,https://www.youtube.com/watch?v=SYub1-E54JA,"#caminhada #agricultura #agriculture","O Extensionista",auto,pt,"downloads/oextensionista/#1219 - #caminhada #agricultura #agriculture {O Extensionista}.txt"
1220,tSpdIi4fGwM,https://www.youtube.com/watch?v=tSpdIi4fGwM,"#motivação #reflexão #roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1220 - #motivação #reflexão #roça #colono #agricultura {O Extensionista}.txt"
1221,sgSkiDrZgeY,https://www.youtube.com/watch?v=sgSkiDrZgeY,"#roça #colono #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1221 - #roça #colono #agricultura {O Extensionista}.txt"
1222,fJlyFB_QXYU,https://www.youtube.com/watch?v=fJlyFB_QXYU,"#riograndedosul #brasil","O Extensionista",auto,pt,"downloads/oextensionista/#1222 - #riograndedosul #brasil {O Extensionista}.txt"
1223,zpIcrPfpn-8,https://www.youtube.com/watch?v=zpIcrPfpn-8,"#roça #riograndedosul #alemão","O Extensionista",auto,pt,"downloads/oextensionista/#1223 - #roça #riograndedosul #alemão {O Extensionista}.txt"
1224,QfZOVSvcpYw,https://www.youtube.com/watch?v=QfZOVSvcpYw,"#roça #colono #agricultura #caminhoparaumavidamelhor","O Extensionista",auto,pt,"downloads/oextensionista/#1224 - #roça #colono #agricultura #caminhoparaumavidamelhor {O Extensionista}.txt"
1225,DHbvprfKy3I,https://www.youtube.com/watch?v=DHbvprfKy3I,"#roça #colono #agricultura #universe","O Extensionista",auto,pt,"downloads/oextensionista/#1225 - #roça #colono #agricultura #universe {O Extensionista}.txt"
1226,AQ5AoKPzO8U,https://www.youtube.com/watch?v=AQ5AoKPzO8U,"#roça #ufsm","O Extensionista",auto,pt,"downloads/oextensionista/#1226 - #roça #ufsm {O Extensionista}.txt"
1227,35d-p7QupAg,https://www.youtube.com/watch?v=35d-p7QupAg,"#roça #deustemumapalavrapravoce #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1227 - #roça #deustemumapalavrapravoce #agricultura {O Extensionista}.txt"
1228,9BwryT4Nla0,https://www.youtube.com/watch?v=9BwryT4Nla0,"#motivação #deus #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1228 - #motivação #deus #deustemumapalavrapravoce {O Extensionista}.txt"
1229,OoJFo00_K2E,https://www.youtube.com/watch?v=OoJFo00_K2E,"#motivação #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1229 - #motivação #deustemumapalavrapravoce {O Extensionista}.txt"
1230,mL6LNTzpEmQ,https://www.youtube.com/watch?v=mL6LNTzpEmQ,"#reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1230 - #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1231,JRGJ1ClnK7Y,https://www.youtube.com/watch?v=JRGJ1ClnK7Y,"#saldodanagratis #contabilidade #memes #zueira","O Extensionista",auto,pt,"downloads/oextensionista/#1231 - #saldodanagratis #contabilidade #memes #zueira {O Extensionista}.txt"
1232,TV2hQWD4Fkw,https://www.youtube.com/watch?v=TV2hQWD4Fkw,"#motivação #roça #foco","O Extensionista",auto,pt,"downloads/oextensionista/#1232 - #motivação #roça #foco {O Extensionista}.txt"
1233,Pyc9w4CQw1g,https://www.youtube.com/watch?v=Pyc9w4CQw1g,"#roça #colono #agro #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1233 - #roça #colono #agro #deustemumapalavrapravoce {O Extensionista}.txt"
1234,cXEYhySgLn4,https://www.youtube.com/watch?v=cXEYhySgLn4,"#reflexão #roça #motivação #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1234 - #reflexão #roça #motivação #deustemumapalavrapravoce {O Extensionista}.txt"
1235,LJxyd3QYt-I,https://www.youtube.com/watch?v=LJxyd3QYt-I,"#roça #pessoas","O Extensionista",auto,pt,"downloads/oextensionista/#1235 - #roça #pessoas {O Extensionista}.txt"
1236,_N9gRzIWTsg,https://www.youtube.com/watch?v=_N9gRzIWTsg,"#roça #deustemumapalavrapravoce #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1236 - #roça #deustemumapalavrapravoce #reflexão {O Extensionista}.txt"
1237,Gc0FuIeQSAs,https://www.youtube.com/watch?v=Gc0FuIeQSAs,"#reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1237 - #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1238,d4NGOZanH4c,https://www.youtube.com/watch?v=d4NGOZanH4c,"#reflexão #motivação #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1238 - #reflexão #motivação #roça #colono {O Extensionista}.txt"
1239,77WrMs5ODrM,https://www.youtube.com/watch?v=77WrMs5ODrM,"#roça #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1239 - #roça #jesus {O Extensionista}.txt"
1240,1RlBURURJh4,https://www.youtube.com/watch?v=1RlBURURJh4,"#roça #Sul #riograndedosul","O Extensionista",auto,pt,"downloads/oextensionista/#1240 - #roça #Sul #riograndedosul {O Extensionista}.txt"
1241,_a0TshctWvM,https://www.youtube.com/watch?v=_a0TshctWvM,"#reflexão #roça #colono #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1241 - #reflexão #roça #colono #deustemumapalavrapravoce {O Extensionista}.txt"
1242,k4LYmkPgyts,https://www.youtube.com/watch?v=k4LYmkPgyts,"#motivação #reflexão #fe #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1242 - #motivação #reflexão #fe #deustemumapalavrapravoce {O Extensionista}.txt"
1243,DjpZxWS6jYk,https://www.youtube.com/watch?v=DjpZxWS6jYk,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1243 - #roça #colono #agro {O Extensionista}.txt"
1244,aRaO5YooXiA,https://www.youtube.com/watch?v=aRaO5YooXiA,"#motivação #pessoas","O Extensionista",auto,pt,"downloads/oextensionista/#1244 - #motivação #pessoas {O Extensionista}.txt"
1245,Gq1s_rTB4cI,https://www.youtube.com/watch?v=Gq1s_rTB4cI,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1245 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1246,gWKUQOg_KO0,https://www.youtube.com/watch?v=gWKUQOg_KO0,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1246 - #roça #colono #agro {O Extensionista}.txt"
1247,0RWl7wfsiG8,https://www.youtube.com/watch?v=0RWl7wfsiG8,"#roça #colono #trabalho","O Extensionista",auto,pt,"downloads/oextensionista/#1247 - #roça #colono #trabalho {O Extensionista}.txt"
1248,il2e2Uqzlcs,https://www.youtube.com/watch?v=il2e2Uqzlcs,"#motivação #roça #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1248 - #motivação #roça #deus {O Extensionista}.txt"
1249,fmYCW9PiULg,https://www.youtube.com/watch?v=fmYCW9PiULg,"#roça #agricultura #horticulture","O Extensionista",auto,pt,"downloads/oextensionista/#1249 - #roça #agricultura #horticulture {O Extensionista}.txt"
1250,pwzkRzZo67M,https://www.youtube.com/watch?v=pwzkRzZo67M,"Palhada na Fruticultura #solos #coberturavegetal #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1250 - Palhada na Fruticultura #solos #coberturavegetal #agro {O Extensionista}.txt"
1251,VPD_8yOwB1o,https://www.youtube.com/watch?v=VPD_8yOwB1o,"Edit 🙂🙂💚 #aterdigital #extensaorural #youtuber","O Extensionista",auto,pt,"downloads/oextensionista/#1251 - Edit 🙂🙂💚 #aterdigital #extensaorural #youtuber {O Extensionista}.txt"
1252,PDiX_LoI7m8,https://www.youtube.com/watch?v=PDiX_LoI7m8,"#reflexão #colono #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1252 - #reflexão #colono #deustemumapalavrapravoce {O Extensionista}.txt"
1253,qwUvnGJlNTk,https://www.youtube.com/watch?v=qwUvnGJlNTk,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1253 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1254,p-G7MdH0ZqA,https://www.youtube.com/watch?v=p-G7MdH0ZqA,"#reflexão #deus","O Extensionista",auto,pt,"downloads/oextensionista/#1254 - #reflexão #deus {O Extensionista}.txt"
1255,rrsFRM2F7NU,https://www.youtube.com/watch?v=rrsFRM2F7NU,"#motivação #roça #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1255 - #motivação #roça #colono {O Extensionista}.txt"
1256,BYcAywZwu9s,https://www.youtube.com/watch?v=BYcAywZwu9s,"#roça #colono #agro #trabalho","O Extensionista",auto,pt,"downloads/oextensionista/#1256 - #roça #colono #agro #trabalho {O Extensionista}.txt"
1257,4MofLRBXBZc,https://www.youtube.com/watch?v=4MofLRBXBZc,"6 SEGREDOS PARA PRODUZIR MAIS NOZ PECAN  #fruticultura #irrigação #solos","O Extensionista",auto,pt,"downloads/oextensionista/#1257 - 6 SEGREDOS PARA PRODUZIR MAIS NOZ PECAN #fruticultura #irrigação #solos {O Extensionista}.txt"
1258,pJGxuC29xRQ,https://www.youtube.com/watch?v=pJGxuC29xRQ,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1258 - #roça #colono #agro {O Extensionista}.txt"
1259,aSm-Mz9I9AA,https://www.youtube.com/watch?v=aSm-Mz9I9AA,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1259 - #roça #colono #agro {O Extensionista}.txt"
1260,jgn6lhd_6Jw,https://www.youtube.com/watch?v=jgn6lhd_6Jw,"#motivação #reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1260 - #motivação #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1261,t1GR0v64nH8,https://www.youtube.com/watch?v=t1GR0v64nH8,"#reflexão #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1261 - #reflexão #jesus {O Extensionista}.txt"
1262,RofdCZZNppE,https://www.youtube.com/watch?v=RofdCZZNppE,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1262 - #roça #colono #agro {O Extensionista}.txt"
1263,6cqWqhcKaKk,https://www.youtube.com/watch?v=6cqWqhcKaKk,"#reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1263 - #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1264,7VosOarS92Q,https://www.youtube.com/watch?v=7VosOarS92Q,"#roça #colono #agro #caminhoparaumavidamelhor #reflexão #turismo","O Extensionista",auto,pt,"downloads/oextensionista/#1264 - #roça #colono #agro #caminhoparaumavidamelhor #reflexão #turismo {O Extensionista}.txt"
1265,LdLFMRZk0OE,https://www.youtube.com/watch?v=LdLFMRZk0OE,"#motivação #reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1265 - #motivação #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1266,lliMDYPqVBI,https://www.youtube.com/watch?v=lliMDYPqVBI,"#roça #colono #agro","O Extensionista",auto,pt,"downloads/oextensionista/#1266 - #roça #colono #agro {O Extensionista}.txt"
1267,P_2gTrO1gHA,https://www.youtube.com/watch?v=P_2gTrO1gHA,"#motivação #roça #reflexão","O Extensionista",auto,pt,"downloads/oextensionista/#1267 - #motivação #roça #reflexão {O Extensionista}.txt"
1268,I1iKofErRjk,https://www.youtube.com/watch?v=I1iKofErRjk,"#jesus #motivação #oração #deustemumapalavrapravoce #colono","O Extensionista",auto,pt,"downloads/oextensionista/#1268 - #jesus #motivação #oração #deustemumapalavrapravoce #colono {O Extensionista}.txt"
1269,5_9Vnbg5qGI,https://www.youtube.com/watch?v=5_9Vnbg5qGI,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1269 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1270,pv342Mf6ObM,https://www.youtube.com/watch?v=pv342Mf6ObM,"#reflexão #deustemumapalavrapravoce #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1270 - #reflexão #deustemumapalavrapravoce #jesus {O Extensionista}.txt"
1271,hnTElkIJSIk,https://www.youtube.com/watch?v=hnTElkIJSIk,"#motivação #reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1271 - #motivação #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1272,RVncpOkw2No,https://www.youtube.com/watch?v=RVncpOkw2No,"#reflexão #deus #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1272 - #reflexão #deus #deustemumapalavrapravoce {O Extensionista}.txt"
1273,N623HjNVe_A,https://www.youtube.com/watch?v=N623HjNVe_A,"#roça #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1273 - #roça #jesus {O Extensionista}.txt"
1274,je3uMGTfBY4,https://www.youtube.com/watch?v=je3uMGTfBY4,"Dia de colheita no Sítio Negrini #alface #repolho #agricultura","O Extensionista",auto,pt,"downloads/oextensionista/#1274 - Dia de colheita no Sítio Negrini #alface #repolho #agricultura {O Extensionista}.txt"
1275,F33ZtRwvbO8,https://www.youtube.com/watch?v=F33ZtRwvbO8,"Fertilidade do solo em Nogueira Pecan #fruticultura #solos #fertilidade #agronomia","O Extensionista",auto,pt,"downloads/oextensionista/#1275 - Fertilidade do solo em Nogueira Pecan #fruticultura #solos #fertilidade #agronomia {O Extensionista}.txt"
1276,ibQ7Ux_EFnA,https://www.youtube.com/watch?v=ibQ7Ux_EFnA,"#reflexão #roça #jesus #palavradedeus","O Extensionista",auto,pt,"downloads/oextensionista/#1276 - #reflexão #roça #jesus #palavradedeus {O Extensionista}.txt"
1277,vBKNMMyX10Q,https://www.youtube.com/watch?v=vBKNMMyX10Q,"#motivação #reflexão #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1277 - #motivação #reflexão #jesus {O Extensionista}.txt"
1278,yYQYM8L6USE,https://www.youtube.com/watch?v=yYQYM8L6USE,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1278 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1279,7pDvXMM2p4Y,https://www.youtube.com/watch?v=7pDvXMM2p4Y,"#roça #deustemumapalavrapravoce #reflexão #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1279 - #roça #deustemumapalavrapravoce #reflexão #jesus {O Extensionista}.txt"
1280,gN7aYvGYKq4,https://www.youtube.com/watch?v=gN7aYvGYKq4,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1280 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1281,fFUX2o1-aOw,https://www.youtube.com/watch?v=fFUX2o1-aOw,"#reflexão #deustemumapalavrapravoce #jesus","O Extensionista",auto,pt,"downloads/oextensionista/#1281 - #reflexão #deustemumapalavrapravoce #jesus {O Extensionista}.txt"
1282,lXVfu12LLIs,https://www.youtube.com/watch?v=lXVfu12LLIs,"Produção e consumo de ovos no Brasil #agro #avicultura #ovo","O Extensionista",auto,pt,"downloads/oextensionista/#1282 - Produção e consumo de ovos no Brasil #agro #avicultura #ovo {O Extensionista}.txt"
1283,p8tx0gVtygM,https://www.youtube.com/watch?v=p8tx0gVtygM,"#reflexão #roça #deustemumapalavrapravoce #casa","O Extensionista",auto,pt,"downloads/oextensionista/#1283 - #reflexão #roça #deustemumapalavrapravoce #casa {O Extensionista}.txt"
1284,Y1LE3j-CGvA,https://www.youtube.com/watch?v=Y1LE3j-CGvA,"#motivação #reflexão #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1284 - #motivação #reflexão #deustemumapalavrapravoce {O Extensionista}.txt"
1285,8IfSn8hcYH8,https://www.youtube.com/watch?v=8IfSn8hcYH8,"#reflexão #roça #colono #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1285 - #reflexão #roça #colono #deustemumapalavrapravoce {O Extensionista}.txt"
1286,2WaDqfJUsKY,https://www.youtube.com/watch?v=2WaDqfJUsKY,"#roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1286 - #roça #deustemumapalavrapravoce {O Extensionista}.txt"
1287,wAz2Q6wuLvU,https://www.youtube.com/watch?v=wAz2Q6wuLvU,"#reflexão #roça #deustemumapalavrapravoce","O Extensionista",auto,pt,"downloads/oextensionista/#1287 - #reflexão #roça #deustemumapalavrapravoce {O Extensionista}.txt"
